39.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 4.31e+02 -nan 4.31e+02 431.31 79.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
40.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 3.57e+02 -nan 3.57e+02 356.81 80.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
40.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 2.95e+02 -nan 2.95e+02 295.01 81.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
41.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 2.44e+02 -nan 2.44e+02 243.78 82.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
41.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 2.01e+02 -nan 2.01e+02 201.33 83.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
42.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 1.66e+02 -nan 1.66e+02 166.18 84.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
42.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 1.37e+02 -nan 1.37e+02 137.10 85.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
43.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 1.13e+02 -nan 1.13e+02 113.04 86.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
43.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 9.32e+01 -nan 9.32e+01 93.16 87.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
44.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 7.67e+01 -nan 7.67e+01 76.74 88.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
44.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 6.32e+01 -nan 6.32e+01 63.18 89.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
45.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 5.20e+01 -nan 5.20e+01 52.00 90.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
45.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 4.28e+01 -nan 4.28e+01 42.77 91.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
46.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 3.52e+01 -nan 3.52e+01 35.17 92.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
46.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 2.89e+01 -nan 2.89e+01 28.90 93.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
47.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 2.37e+01 -nan 2.37e+01 23.74 94.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
47.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 1.95e+01 -nan 1.95e+01 19.49 95.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
48.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 1.60e+01 -nan 1.60e+01 16.00 96.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
48.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 1.31e+01 -nan 1.31e+01 13.13 97.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
49.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 1.08e+01 -nan 1.08e+01 10.76 98.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
49.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 8.82e+00 -nan 8.82e+00 8.82 99.75 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
50.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 7.23e+00 -nan 7.23e+00 7.23 0.00 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
50.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 5.92e+00 -nan 5.92e+00 5.92 0.00 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
51.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 4.85e+00 -nan 4.85e+00 4.85 0.00 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
51.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 3.97e+00 -nan 3.97e+00 3.97 0.00 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
52.25 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 3.25e+00 -nan 3.25e+00 3.25 0.00 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
52.75 0.00000 0.00000 0.00000 0.00e+00 0.09 1.56 -1.48 0.00e+00 9.88e+37 2.66e+00 -nan 2.66e+00 2.66 0.00 0.00000 0.00000 0.00000 0.00000 0.07212 0.07212 0.00000 0.00000 0.00000 1.47710 
